# GW150914 time-1126259462.44 (s),H1_data_whitened,L1_data_whitened,H1_template_whitened,L1_template_whitened
  0.017519, -0.283165, -0.547319,  0.267730,  0.267730
  0.017764, -0.375055, -0.692040,  0.318219,  0.318219
  0.018008, -0.361495, -0.796944,  0.365413,  0.365413
  0.018252, -0.238045, -0.846070,  0.407779,  0.407779
  0.018496, -0.016750, -0.823908,  0.443888,  0.443888
  0.018740,  0.275526, -0.718713,  0.472408,  0.472408
  0.018984,  0.602059, -0.528070,  0.492099,  0.492099
  0.019228,  0.922891, -0.264544,  0.501810,  0.501810
  0.019473,  1.201227,  0.041750,  0.500511,  0.500511
  0.019717,  1.408217,  0.346014,  0.487355,  0.487355
  0.019961,  1.525647,  0.597210,  0.461789,  0.461789
  0.020205,  1.546791,  0.749780,  0.423680,  0.423680
  0.020449,  1.476078,  0.775071,  0.373458,  0.373458
  0.020693,  1.328204,  0.669170,  0.312240,  0.312240
  0.020937,  1.126888,  0.455116,  0.241890,  0.241890
  0.021182,  0.902767,  0.179024,  0.165013,  0.165013
  0.021426,  0.689605, -0.098977,  0.084842,  0.084842
  0.021670,  0.518500, -0.316982,  0.005029,  0.005029
  0.021914,  0.410850, -0.424002, -0.070651, -0.070651
  0.022158,  0.371781, -0.390334, -0.138643, -0.138643
  0.022402,  0.386219, -0.213474, -0.195978, -0.195978
  0.022646,  0.419615,  0.081352, -0.240582, -0.240582
  0.022891,  0.424236,  0.445759, -0.271506, -0.271506
  0.023135,  0.350080,  0.816783, -0.289023, -0.289023
  0.023379,  0.157683,  1.127912, -0.294585, -0.294585
  0.023623, -0.170658,  1.320665, -0.290622, -0.290622
  0.023867, -0.624297,  1.354471, -0.280228, -0.280228
  0.024111, -1.163857,  1.212986, -0.266756, -0.266756
  0.024355, -1.727065,  0.906106, -0.253389, -0.253389
  0.024600, -2.239505,  0.468020, -0.242737, -0.242737
  0.024844, -2.628230, -0.047932, -0.236525, -0.236525
  0.025088, -2.835641, -0.576903, -0.235399, -0.235399
  0.025332, -2.830800, -1.051895, -0.238891, -0.238891
  0.025576, -2.615610, -1.413699, -0.245534, -0.245534
  0.025820, -2.224369, -1.619838, -0.253110, -0.253110
  0.026064, -1.716860, -1.650869, -0.258999, -0.258999
  0.026309, -1.166773, -1.512774, -0.260569, -0.260569
  0.026553, -0.648236, -1.234959, -0.255564, -0.255564
  0.026797, -0.223360, -0.864389, -0.242431, -0.242431
  0.027041,  0.066914, -0.457230, -0.220537, -0.220537
  0.027285,  0.207345, -0.069844, -0.190274, -0.190274
  0.027529,  0.208080,  0.249169, -0.153015, -0.153015
  0.027773,  0.100226,  0.464754, -0.110951, -0.110951
  0.028018, -0.071336,  0.558663, -0.066837, -0.066837
  0.028262, -0.256181,  0.530417, -0.023668, -0.023668
  0.028506, -0.405893,  0.396421,  0.015652,  0.015652
  0.028750, -0.479741,  0.187656,  0.048625,  0.048625
  0.028994, -0.448409, -0.053870,  0.073404,  0.073404
  0.029238, -0.296516, -0.279906,  0.088955,  0.088955
  0.029482, -0.024559, -0.441963,  0.095123,  0.095123
  0.029727,  0.349822, -0.498323,  0.092593,  0.092593
  0.029971,  0.792138, -0.421343,  0.082770,  0.082770
  0.030215,  1.253756, -0.203711,  0.067595,  0.067595
  0.030459,  1.677296,  0.138137,  0.049319,  0.049319
  0.030703,  2.004233,  0.565079,  0.030278,  0.030278
  0.030947,  2.183740,  1.021344,  0.012683,  0.012683
  0.031191,  2.181551,  1.444362, -0.001553, -0.001553
  0.031435,  1.987323,  1.775848, -0.010928, -0.010928
  0.031680,  1.618662,  1.971160, -0.014414, -0.014414
  0.031924,  1.120185,  2.004840, -0.011463, -0.011463
  0.032168,  0.556899,  1.871732, -0.001979, -0.001979
  0.032412,  0.002835,  1.584575,  0.013747,  0.013747
  0.032656, -0.472526,  1.169845,  0.035100,  0.035100
  0.032900, -0.816650,  0.663679,  0.061211,  0.061211
  0.033144, -1.002183,  0.108871,  0.091010,  0.091010
  0.033389, -1.029463, -0.447158,  0.123265,  0.123265
  0.033633, -0.923389, -0.954275,  0.156605,  0.156605
  0.033877, -0.725998, -1.362335,  0.189540,  0.189540
  0.034121, -0.486633, -1.625399,  0.220488,  0.220488
  0.034365, -0.251683, -1.707672,  0.247808,  0.247808
  0.034609, -0.055800, -1.590554,  0.269863,  0.269863
  0.034853,  0.083619, -1.279113,  0.285116,  0.285116
  0.035098,  0.167400, -0.805661,  0.292232,  0.292232
  0.035342,  0.210822, -0.228427,  0.290211,  0.290211
  0.035586,  0.236492,  0.375374,  0.278508,  0.278508
  0.035830,  0.266388,  0.921188,  0.257131,  0.257131
  0.036074,  0.315778,  1.331216,  0.226700,  0.226700
  0.036318,  0.390609,  1.547926,  0.188446,  0.188446
  0.036562,  0.488078,  1.543963,  0.144141,  0.144141
  0.036807,  0.598770,  1.326277,  0.095963,  0.095963
  0.037051,  0.708761,  0.933771,  0.046308,  0.046308
  0.037295,  0.801265,  0.429299, -0.002438, -0.002438
  0.037539,  0.858359, -0.112144, -0.048131, -0.048131
  0.037783,  0.863493, -0.616672, -0.089075, -0.089075
  0.038027,  0.804843, -1.023697, -0.124177, -0.124177
  0.038271,  0.678795, -1.294610, -0.153015, -0.153015
  0.038516,  0.492339, -1.416144, -0.175823, -0.175823
  0.038760,  0.263191, -1.397898, -0.193383, -0.193383
  0.039004,  0.017238, -1.265288, -0.206835, -0.206835
  0.039248, -0.216151, -1.050649, -0.217450, -0.217450
  0.039492, -0.409716, -0.785653, -0.226386, -0.226386
  0.039736, -0.543473, -0.497321, -0.234469, -0.234469
